"row_index_1based","dataset_slice","word_token_count","sign_token_count","ivc_p95_length_eligible","raw_sequence"
"1869","duplicate_excluded_default","3","6","true","da-mi-ni-jo OVIS:m oLANA"
"1870","duplicate_excluded_default","4","11","false","su-ta-no ra-to pe-ri-qo-te-jo OVIS:m"
"1871","duplicate_excluded_default","4","8","true","pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS:m"
"1872","duplicate_excluded_default","4","8","true","pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS:m"
"1873","duplicate_excluded_default","4","8","true","pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS:m"
"1874","duplicate_excluded_default","4","8","true","pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS:m"
"1875","duplicate_excluded_default","4","9","false","da-na-jo su-ki-ri-ta OVIS:m OVIS:f"
"1876","duplicate_excluded_default","4","9","false","da-na-jo su-ki-ri-ta OVIS:m OVIS:f"
"1877","duplicate_excluded_default","4","9","false","da-na-jo su-ki-ri-ta OVIS:m OVIS:f"
"1878","duplicate_excluded_default","4","9","false","da-na-jo su-ki-ri-ta OVIS:m OVIS:f"
"1879","duplicate_excluded_default","5","10","false","a-re-ta2 su-ki-ri-ta OVIS:m OVIS:f peOVIS:m"
"1880","duplicate_excluded_default","5","10","false","a-re-ta2 su-ki-ri-ta OVIS:m OVIS:f peOVIS:m"
"1881","duplicate_excluded_default","5","10","false","a-re-ta2 su-ki-ri-ta OVIS:m OVIS:f peOVIS:m"
"1882","duplicate_excluded_default","5","10","false","a-re-ta2 su-ki-ri-ta OVIS:m OVIS:f peOVIS:m"
"1883","duplicate_excluded_default","4","9","false","ki-mu-ku su-ki-ri-ta OVIS:m OVIS:f"
"1884","duplicate_excluded_default","4","9","false","ki-mu-ku su-ki-ri-ta OVIS:m OVIS:f"
"1885","duplicate_excluded_default","4","9","false","ki-mu-ku su-ki-ri-ta OVIS:m OVIS:f"
"1886","duplicate_excluded_default","4","9","false","ki-mu-ku su-ki-ri-ta OVIS:m OVIS:f"
"1887","duplicate_excluded_default","5","12","false","u-ra-jo qa-sa-ro-we a-te-jo OVIS:m OVIS:f"
"1888","duplicate_excluded_default","4","9","false","wi-na-jo e-ra u-ta-jo OVIS:m"
"1889","duplicate_excluded_default","4","12","false","ta-we-si-jo pe-ri-qo-te-jo e-ra OVIS:m"
"1890","duplicate_excluded_default","4","11","false","pu-to-ro pe-ri-qo-te-jo e-ra OVIS:m"
"1891","duplicate_excluded_default","5","11","false","ku-ka-no pu-na-so a-te-jo OVIS:m oOVIS:m"
"1892","duplicate_excluded_default","3","6","true","te-mi-ro di-ro OVIS:m"
"1893","duplicate_excluded_default","3","6","true","te-mi-ro di-ro OVIS:m"
"1894","duplicate_excluded_default","4","10","false","te-mi-ro di-ro we-we-si-jo OVIS:m"
"1895","duplicate_excluded_default","3","6","true","si-ki-to pu-so OVIS:m"
"1896","duplicate_excluded_default","3","6","true","si-ki-to pu-so OVIS:m"
"1897","duplicate_excluded_default","3","6","true","si-ki-to pu-so OVIS:m"
"1898","duplicate_excluded_default","3","6","true","si-ki-to pu-so OVIS:m"
"1899","duplicate_excluded_default","3","6","true","ta-pe-ro e-ra OVIS:m"
"1900","duplicate_excluded_default","3","7","true","ka-ne-u-ta a-ka OVIS:m"
"1901","duplicate_excluded_default","3","7","true","ka-ne-u-ta a-ka OVIS:m"
"1902","duplicate_excluded_default","3","7","true","ka-ne-u-ta a-ka OVIS:m"
"1903","duplicate_excluded_default","3","7","true","ka-ne-u-ta a-ka OVIS:m"
"1904","duplicate_excluded_default","2","5","true","qa-na-no-to OVIS:m"
"1905","duplicate_excluded_default","2","5","true","qa-na-no-to OVIS:m"
"1906","duplicate_excluded_default","2","5","true","qa-na-no-to OVIS:m"
"1907","duplicate_excluded_default","2","5","true","qa-na-no-to OVIS:m"
"1908","duplicate_excluded_default","3","7","true","a-ri-ko da-*22-to OVIS:m"
"1909","duplicate_excluded_default","3","7","true","a-ri-ko da-*22-to OVIS:m"
"1910","duplicate_excluded_default","2","3","true","di-ro OVIS:m"
"1911","duplicate_excluded_default","2","3","true","di-ro OVIS:m"
"1912","duplicate_excluded_default","2","3","true","di-ro OVIS:m"
"1913","duplicate_excluded_default","2","3","true","di-ro OVIS:m"
"1914","duplicate_excluded_default","4","8","true","e-ra-to *56-ko-we OVIS:m peOVIS:m"
"1915","duplicate_excluded_default","4","8","true","e-ra-to *56-ko-we OVIS:m peOVIS:m"
"1916","duplicate_excluded_default","5","8","true","qe-ri do-ti-ja OVIS:m OVIS:f peOVIS:m"
"1917","duplicate_excluded_default","5","8","true","qe-ri do-ti-ja OVIS:m OVIS:f peOVIS:m"
"1918","duplicate_excluded_default","5","10","false","da-wo te-ra-po-si-jo OVIS:m OVIS:f oOVIS:m"
"1919","duplicate_excluded_default","5","10","false","da-wo te-ra-po-si-jo OVIS:m OVIS:f oOVIS:m"
"1920","duplicate_excluded_default","5","10","false","te-ra-po-si-jo da-wo OVIS:m OVIS:f oOVIS:m"
"1921","duplicate_excluded_default","5","8","true","a-nu-mo qa-ra OVIS:m OVIS:f oOVIS:m"
"1922","duplicate_excluded_default","5","8","true","a-nu-mo qa-ra OVIS:m OVIS:f oOVIS:m"
"1923","duplicate_excluded_default","6","11","false","a-nu-mo qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"1924","duplicate_excluded_default","3","7","true","ki-*18-i-so qa-ra OVIS:m"
"1925","duplicate_excluded_default","3","7","true","ki-*18-i-so qa-ra OVIS:m"
"1926","duplicate_excluded_default","4","10","false","ki-*18-i-so qa-ra u-ta-jo OVIS:m"
"1927","duplicate_excluded_default","4","8","true","se-me-tu-ro e-ra OVIS:m paOVIS:m"
"1928","duplicate_excluded_default","4","9","false","e-wa-ra-jo do-ti-ja OVIS:m OVIS:f"
"1929","duplicate_excluded_default","4","9","false","e-wa-ra-jo do-ti-ja OVIS:m OVIS:f"
"1930","duplicate_excluded_default","4","8","true","tu-ma-da-ro da-wo OVIS:m OVIS:f"
"1931","duplicate_excluded_default","4","7","true","ra-ja u-ta-jo OVIS:m oOVIS:m"
"1932","duplicate_excluded_default","4","7","true","ra-ja u-ta-jo OVIS:m oOVIS:m"
"1933","duplicate_excluded_default","4","8","true","u-ta-jo-jo ra-ja OVIS:m oOVIS:m"
"1934","duplicate_excluded_default","5","11","false","tu-*56-da-ro e-ra u-ta-jo OVIS:m OVIS:m"
"1935","duplicate_excluded_default","6","14","false","o-to-ro-qa da-wo te-ra-po-si-jo OVIS:m OVIS:f oOVIS:m"
"1936","duplicate_excluded_default","3","4","true","da-wo OVIS:m OVIS:f"
"1937","duplicate_excluded_default","3","4","true","da-wo OVIS:m OVIS:f"
"1938","duplicate_excluded_default","3","4","true","da-wo OVIS:m OVIS:f"
"1939","duplicate_excluded_default","3","4","true","da-wo OVIS:m OVIS:f"
"1940","duplicate_excluded_default","4","8","true","pa-ra-to da-*22-to OVIS:m OVIS:f"
"1941","duplicate_excluded_default","4","8","true","pa-ra-to da-*22-to OVIS:m OVIS:f"
"1942","duplicate_excluded_default","5","10","false","ma-ta-u-ro ri-jo-no OVIS:m OVIS:f paOVIS:m"
"1943","duplicate_excluded_default","5","10","false","ma-ta-u-ro ri-jo-no OVIS:m OVIS:f paOVIS:m"
"1944","duplicate_excluded_default","5","8","true","po-me pu-na-so OVIS:m OVIS:f paOVIS:m"
"1945","duplicate_excluded_default","5","8","true","po-me pu-na-so OVIS:m OVIS:f paOVIS:m"
"1946","duplicate_excluded_default","6","11","false","po-me pu-na-so a-te-jo OVIS:m OVIS:f paOVIS:m"
"1947","duplicate_excluded_default","4","11","false","wi-ja-ma-ro pa-i-to u-ta-jo OVIS:m"
"1948","duplicate_excluded_default","3","7","true","i-ne-u ri-jo-no OVIS:m"
"1949","duplicate_excluded_default","3","7","true","i-ne-u ri-jo-no OVIS:m"
"1950","duplicate_excluded_default","5","9","false","te-ru-ro da-*22-to OVIS:m OVIS:f paOVIS:m"
"1951","duplicate_excluded_default","5","9","false","te-ru-ro da-*22-to OVIS:m OVIS:f paOVIS:m"
"1952","duplicate_excluded_default","6","13","false","mo-qo-so pu-na-so e-me-si-jo OVIS:m OVIS:f oOVIS:m"
"1953","duplicate_excluded_default","6","13","false","mo-qo-so pu-na-so e-me-si-jo OVIS:m OVIS:f oOVIS:m"
"1954","duplicate_excluded_default","6","13","false","mo-qo-so pu-na-so e-me-si-jo OVIS:m OVIS:f oOVIS:m"
"1955","duplicate_excluded_default","6","13","false","mo-qo-so pu-na-so e-me-si-jo OVIS:m OVIS:f oOVIS:m"
"1956","duplicate_excluded_default","5","13","false","e-u-me-ta ra-ja pe-ri-qo-te-jo OVIS:m OVIS:f"
"1957","duplicate_excluded_default","4","9","false","e-u-ko-ro ti-ri-to OVIS:m OVIS:f"
"1958","duplicate_excluded_default","4","9","false","e-u-ko-ro ti-ri-to OVIS:m OVIS:f"
"1959","duplicate_excluded_default","5","14","false","e-u-ko-ro ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"1960","duplicate_excluded_default","3","6","true","e-u-mo ra-to OVIS:m"
"1961","duplicate_excluded_default","3","6","true","e-u-mo ra-to OVIS:m"
"1962","duplicate_excluded_default","4","11","false","e-u-mo ra-to pe-ri-qo-te-jo OVIS:m"
"1963","duplicate_excluded_default","4","11","false","ku-ke-to se-to-i-ja a-te-jo OVIS:m"
"1964","duplicate_excluded_default","3","8","true","ku-ta-si-jo ti-ri-to OVIS:m"
"1965","duplicate_excluded_default","3","8","true","ku-ta-si-jo ti-ri-to OVIS:m"
"1966","duplicate_excluded_default","4","13","false","ku-ta-si-jo ti-ri-to pe-ri-qo-te-jo OVIS:m"
"1967","duplicate_excluded_default","3","6","true","ku-ne-u da-wo OVIS:m"
"1968","duplicate_excluded_default","6","10","false","se-do ra-ja u-ta-jo OVIS:m OVIS:f oOVIS:m"
"1969","duplicate_excluded_default","5","10","false","wi-da-ka-so su-ri-mo OVIS:m OVIS:f paOVIS:m"
"1970","duplicate_excluded_default","4","9","false","wi-*65-te-u *56-ko-we OVIS:m peOVIS:m"
"1971","duplicate_excluded_default","4","9","false","wi-*65-te-u *56-ko-we OVIS:m peOVIS:m"
"1972","duplicate_excluded_default","4","8","true","su-ma-no ti-ri-to kiOVIS:m peOVIS:m"
"1973","duplicate_excluded_default","4","8","true","su-ma-no ti-ri-to kiOVIS:m peOVIS:m"
"1974","duplicate_excluded_default","5","13","false","su-ma-no ti-ri-to pe-ri-qo-te-jo kiOVIS:m peOVIS:m"
"1975","duplicate_excluded_default","5","9","false","ta-de-so e-ko-so OVIS:m OVIS:f oOVIS:m"
"1976","duplicate_excluded_default","4","8","true","ta-na-po-so pu-so OVIS:m peOVIS:m"
"1977","duplicate_excluded_default","4","8","true","ta-na-po-so pu-so OVIS:m peOVIS:m"
"1978","duplicate_excluded_default","4","8","true","ta-na-po-so pu-so OVIS:m peOVIS:m"
"1979","duplicate_excluded_default","4","8","true","ta-na-po-so pu-so OVIS:m peOVIS:m"
"1980","duplicate_excluded_default","4","10","false","ri-ma-zo tu-ni-ja u-ta-jo OVIS:m"
"1981","duplicate_excluded_default","5","10","false","po-to ru-ki-to u-ta-jo OVIS:m oOVIS:m"
"1982","duplicate_excluded_default","3","5","true","da-*83-jo OVIS:m peOVIS:m"
"1983","duplicate_excluded_default","3","5","true","da-*83-jo OVIS:m peOVIS:m"
"1984","duplicate_excluded_default","3","5","true","da-*83-jo OVIS:m peOVIS:m"
"1985","duplicate_excluded_default","3","5","true","da-*83-jo OVIS:m peOVIS:m"
"1986","duplicate_excluded_default","4","11","false","da-ja-ro ru-ki-to we-we-si-jo OVIS:m"
"1987","duplicate_excluded_default","4","8","true","*56-ri-to ru-ki-to OVIS:m OVIS:f"
"1988","duplicate_excluded_default","4","8","true","*56-ri-to ru-ki-to OVIS:m OVIS:f"
"1989","duplicate_excluded_default","5","8","true","ja-ra-to qa-ra OVIS:m OVIS:f oOVIS:m"
"1990","duplicate_excluded_default","5","8","true","ja-ra-to qa-ra OVIS:m OVIS:f oOVIS:m"
"1991","duplicate_excluded_default","6","11","false","ja-ra-to qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"1992","duplicate_excluded_default","4","6","true","ke-*83-*18 OVIS:m OVIS:f paOVIS:m"
"1993","duplicate_excluded_default","4","6","true","ke-*83-*18 OVIS:m OVIS:f paOVIS:m"
"1994","duplicate_excluded_default","4","6","true","ke-*83-*18 OVIS:m OVIS:f paOVIS:m"
"1995","duplicate_excluded_default","4","6","true","ke-*83-*18 OVIS:m OVIS:f paOVIS:m"
"1996","duplicate_excluded_default","4","9","false","de-ke-se-u do-ti-ja OVIS:m OVIS:f"
"1997","duplicate_excluded_default","4","9","false","de-ke-se-u do-ti-ja OVIS:m OVIS:f"
"1998","duplicate_excluded_default","2","8","true","ke-me-u pe-ri-qo-te-jo"
"1999","duplicate_excluded_default","2","8","true","ke-me-u pe-ri-qo-te-jo"
"2000","duplicate_excluded_default","2","8","true","ke-me-u pe-ri-qo-te-jo"
"2001","duplicate_excluded_default","2","8","true","ke-me-u pe-ri-qo-te-jo"
"2002","duplicate_excluded_default","3","7","true","ki-ki-jo ku-ta-to OVIS:m"
"2003","duplicate_excluded_default","3","7","true","ki-ki-jo ku-ta-to OVIS:m"
"2004","duplicate_excluded_default","6","10","false","ru-ma-no su-ri-mo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"2005","duplicate_excluded_default","1","3","true","ru-na-so"
"2006","duplicate_excluded_default","1","3","true","ru-na-so"
"2007","duplicate_excluded_default","1","3","true","ru-na-so"
"2008","duplicate_excluded_default","1","3","true","ru-na-so"
"2009","duplicate_excluded_default","2","6","true","wa-du-ka-sa-ro OVIS:m"
"2010","duplicate_excluded_default","2","6","true","wa-du-ka-sa-ro OVIS:m"
"2011","duplicate_excluded_default","2","6","true","wa-du-ka-sa-ro OVIS:m"
"2012","duplicate_excluded_default","2","6","true","wa-du-ka-sa-ro OVIS:m"
"2013","duplicate_excluded_default","2","6","true","i-je-ro e-ko-so"
"2014","duplicate_excluded_default","3","6","true","ka-jo ku-ta-to OVIS:m"
"2015","duplicate_excluded_default","3","6","true","ka-jo ku-ta-to OVIS:m"
"2016","duplicate_excluded_default","5","10","false","ma-di-qo da-wo u-ta-jo OVIS:m OVIS:f"
"2017","duplicate_excluded_default","3","9","false","ma-ri-ti-wi-jo *56-ko-we OVIS:m"
"2018","duplicate_excluded_default","3","9","false","ma-ri-ti-wi-jo *56-ko-we OVIS:m"
"2019","duplicate_excluded_default","5","10","false","a-wo-i-jo ri-jo-no OVIS:m OVIS:f OVIS:m"
"2020","duplicate_excluded_default","5","10","false","a-wo-i-jo ri-jo-no OVIS:m OVIS:f OVIS:m"
"2021","duplicate_excluded_default","6","17","false","a-nu-ko pa-i-to ki-ri-jo-te we-we-si-jo-jo OVIS:m OVIS:f"
"2022","duplicate_excluded_default","3","6","true","a-ze-ta e-ra OVIS:m"
"2023","duplicate_excluded_default","5","11","false","a-te-i-ja-ta ku-ta-to OVIS:m OVIS:f paOVIS:m"
"2024","duplicate_excluded_default","5","11","false","a-te-i-ja-ta ku-ta-to OVIS:m OVIS:f paOVIS:m"
"2025","duplicate_excluded_default","4","7","true","a-si-wi-jo OVIS:m OVIS:f peOVIS:m"
"2026","duplicate_excluded_default","4","7","true","a-si-wi-jo OVIS:m OVIS:f peOVIS:m"
"2027","duplicate_excluded_default","4","7","true","a-si-wi-jo OVIS:m OVIS:f peOVIS:m"
"2028","duplicate_excluded_default","4","7","true","a-si-wi-jo OVIS:m OVIS:f peOVIS:m"
"2029","duplicate_excluded_default","1","3","true","a-ti-jo"
"2030","duplicate_excluded_default","1","3","true","a-ti-jo"
"2031","duplicate_excluded_default","1","3","true","a-ti-jo"
"2032","duplicate_excluded_default","1","3","true","a-ti-jo"
"2033","duplicate_excluded_default","4","7","true","a-na-ki-ti OVIS:m OVIS:f paOVIS:m"
"2034","duplicate_excluded_default","4","7","true","a-na-ki-ti OVIS:m OVIS:f paOVIS:m"
"2035","duplicate_excluded_default","4","7","true","a-na-ki-ti OVIS:m OVIS:f paOVIS:m"
"2036","duplicate_excluded_default","4","7","true","a-na-ki-ti OVIS:m OVIS:f paOVIS:m"
"2037","duplicate_excluded_default","5","11","false","a-ko-mo-ni-jo ku-ta-to OVIS:m OVIS:f oOVIS:m"
"2038","duplicate_excluded_default","5","11","false","a-ko-mo-ni-jo ku-ta-to OVIS:m OVIS:f oOVIS:m"
"2039","duplicate_excluded_default","3","8","true","to-u-na-ta do-ti-ja OVIS:m"
"2040","duplicate_excluded_default","3","8","true","to-u-na-ta do-ti-ja OVIS:m"
"2041","duplicate_excluded_default","3","8","true","ki-sa-nu-mo ri-jo-no OVIS:m"
"2042","duplicate_excluded_default","3","8","true","ki-sa-nu-mo ri-jo-no OVIS:m"
"2043","duplicate_excluded_default","1","4","true","ko-no-si-ja"
"2044","duplicate_excluded_default","1","4","true","ko-no-si-ja"
"2045","duplicate_excluded_default","1","4","true","ko-no-si-ja"
"2046","duplicate_excluded_default","1","4","true","ko-no-si-ja"
"2047","duplicate_excluded_default","2","7","true","qa-si-da-ro ku-ta-to"
"2048","duplicate_excluded_default","2","7","true","qa-si-da-ro ku-ta-to"
"2049","duplicate_excluded_default","1","4","true","wa-du-na-ro"
"2050","duplicate_excluded_default","1","4","true","wa-du-na-ro"
"2051","duplicate_excluded_default","1","4","true","wa-du-na-ro"
"2052","duplicate_excluded_default","1","4","true","wa-du-na-ro"
"2053","duplicate_excluded_default","4","8","true","wo-*65-ro ru-ki-to OVIS:m OVIS:f"
"2054","duplicate_excluded_default","4","8","true","wo-*65-ro ru-ki-to OVIS:m OVIS:f"
"2055","duplicate_excluded_default","3","8","true","o-ta2-no qa-na-no-to OVIS:m"
"2056","duplicate_excluded_default","3","8","true","o-ta2-no qa-na-no-to OVIS:m"
"2057","duplicate_excluded_default","3","8","true","o-ta2-no qa-na-no-to OVIS:m"
"2058","duplicate_excluded_default","3","8","true","o-ta2-no qa-na-no-to OVIS:m"
"2059","duplicate_excluded_default","3","7","true","qo-te-ro pa-i-to OVIS:m"
"2060","duplicate_excluded_default","5","13","false","i-ke-ke-ra ku-ta-to da-mi-ni-jo OVIS:m peOVIS:m"
"2061","duplicate_excluded_default","1","3","true","qi-ja-zo"
"2062","duplicate_excluded_default","1","3","true","qi-ja-zo"
"2063","duplicate_excluded_default","1","3","true","qi-ja-zo"
"2064","duplicate_excluded_default","1","3","true","qi-ja-zo"
"2065","duplicate_excluded_default","2","7","true","di-ki-nu-wo ra-su-to"
"2066","duplicate_excluded_default","2","7","true","di-ki-nu-wo ra-su-to"
"2067","duplicate_excluded_default","3","12","false","di-ki-nu-wo ra-su-to e-se-re-e-jo"
"2068","duplicate_excluded_default","1","3","true","di-za-so"
"2069","duplicate_excluded_default","1","3","true","di-za-so"
"2070","duplicate_excluded_default","1","3","true","di-za-so"
"2071","duplicate_excluded_default","1","3","true","di-za-so"
"2072","duplicate_excluded_default","4","8","true","na-wi-ro pa-i-to OVIS:m OVIS:f"
"2073","duplicate_excluded_default","3","8","true","o-ra do-ti-ja a-te-jo"
"2074","duplicate_excluded_default","5","9","false","o-na-jo tu-ni-ja OVIS:m OVIS:f paOVIS:m"
"2075","duplicate_excluded_default","5","9","false","o-na-jo tu-ni-ja OVIS:m OVIS:f paOVIS:m"
"2076","duplicate_excluded_default","3","9","false","qi-nwa-so da-wo ki-ri-jo-te"
"2077","duplicate_excluded_default","3","9","false","qi-nwa-so da-wo ki-ri-jo-te"
"2078","duplicate_excluded_default","3","9","false","qi-nwa-so da-wo ki-ri-jo-te"
"2079","duplicate_excluded_default","3","9","false","qi-nwa-so da-wo ki-ri-jo-te"
"2080","duplicate_excluded_default","3","7","true","ta-*49-ro pu-na-so OVIS:m"
"2081","duplicate_excluded_default","3","7","true","ta-*49-ro pu-na-so OVIS:m"
"2082","duplicate_excluded_default","4","10","false","ta-*49-ro pu-na-so a-te-jo OVIS:m"
"2083","duplicate_excluded_default","5","8","true","u-ta-no ra-to OVIS:m OVIS:f paOVIS:m"
"2084","duplicate_excluded_default","5","8","true","u-ta-no ra-to OVIS:m OVIS:f paOVIS:m"
"2085","duplicate_excluded_default","6","13","false","u-ta-no ra-to pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"2086","duplicate_excluded_default","4","8","true","we-wa-do-ro qa-ra OVIS:m OVIS:f"
"2087","duplicate_excluded_default","4","8","true","we-wa-do-ro qa-ra OVIS:m OVIS:f"
"2088","duplicate_excluded_default","5","11","false","we-wa-do-ro qa-ra u-ta-jo OVIS:m OVIS:f"
"2089","duplicate_excluded_default","5","7","true","te-mi ra-to OVIS:m OVIS:f peOVIS:m"
"2090","duplicate_excluded_default","5","7","true","te-mi ra-to OVIS:m OVIS:f peOVIS:m"
"2091","duplicate_excluded_default","6","12","false","te-mi ra-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m"
"2092","duplicate_excluded_default","3","10","false","ta-na-to e-ko-so u-ta-jo-jo"
"2093","duplicate_excluded_default","3","7","true","ka-ni-to e-ko-so kiOVIS:m"
"2094","duplicate_excluded_default","3","11","false","a-te-mo ku-ta-to we-we-si-jo-jo"
"2095","duplicate_excluded_default","3","6","true","da-mi-ni-jo OVIS:m oOVIS:m"
"2096","duplicate_excluded_default","3","6","true","da-mi-ni-jo OVIS:m oOVIS:m"
"2097","duplicate_excluded_default","3","6","true","da-mi-ni-jo OVIS:m oOVIS:m"
"2098","duplicate_excluded_default","3","6","true","da-mi-ni-jo OVIS:m oOVIS:m"
"2099","duplicate_excluded_default","2","7","true","di-ka-ta-ro su-ri-mo"
"2100","duplicate_excluded_default","2","5","true","de-we-ra ra-to"
"2101","duplicate_excluded_default","2","5","true","de-we-ra ra-to"
"2102","duplicate_excluded_default","3","10","false","de-we-ra ra-to pe-ri-qo-te-jo"
"2103","duplicate_excluded_default","1","3","true","wo-ro-to"
"2104","duplicate_excluded_default","1","3","true","wo-ro-to"
"2105","duplicate_excluded_default","1","3","true","wo-ro-to"
"2106","duplicate_excluded_default","1","3","true","wo-ro-to"
"2107","duplicate_excluded_default","5","10","false","ka-da-i-so do-ti-ja OVIS:m OVIS:f oOVIS:m"
"2108","duplicate_excluded_default","5","10","false","ka-da-i-so do-ti-ja OVIS:m OVIS:f oOVIS:m"
"2109","duplicate_excluded_default","5","9","false","ta-di-*22-so qa-ra OVIS:m OVIS:f oOVIS:m"
"2110","duplicate_excluded_default","5","9","false","ta-di-*22-so qa-ra OVIS:m OVIS:f oOVIS:m"
"2111","duplicate_excluded_default","6","12","false","ta-di-*22-so qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"2112","duplicate_excluded_default","2","4","true","tu-ni-ja OVIS:m"
"2113","duplicate_excluded_default","2","4","true","tu-ni-ja OVIS:m"
"2114","duplicate_excluded_default","2","4","true","tu-ni-ja OVIS:m"
"2115","duplicate_excluded_default","2","4","true","tu-ni-ja OVIS:m"
"2116","duplicate_excluded_default","1","3","true","po-ro-ko"
"2117","duplicate_excluded_default","1","3","true","po-ro-ko"
"2118","duplicate_excluded_default","1","3","true","po-ro-ko"
"2119","duplicate_excluded_default","1","3","true","po-ro-ko"
"2120","duplicate_excluded_default","2","7","true","sa-ma-ja-so tu-ni-ja"
"2121","duplicate_excluded_default","2","7","true","sa-ma-ja-so tu-ni-ja"
"2122","duplicate_excluded_default","5","10","false","i-se-we-ri-jo e-ra OVIS:m OVIS:f paOVIS:m"
"2123","duplicate_excluded_default","5","9","false","da-na-ro pa-i-to OVIS:m OVIS:f paOVIS:m"
"2124","duplicate_excluded_default","2","9","false","*56-ko-we-i e-ka-ra-e-we"
"2125","duplicate_excluded_default","2","9","false","*56-ko-we-i e-ka-ra-e-we"
"2126","duplicate_excluded_default","2","9","false","*56-ko-we-i e-ka-ra-e-we"
"2127","duplicate_excluded_default","2","9","false","*56-ko-we-i e-ka-ra-e-we"
"2128","duplicate_excluded_default","4","6","true","*56-ko-we OVIS:m OVIS:f peOVIS:m"
"2129","duplicate_excluded_default","4","6","true","*56-ko-we OVIS:m OVIS:f peOVIS:m"
"2130","duplicate_excluded_default","4","6","true","*56-ko-we OVIS:m OVIS:f peOVIS:m"
"2131","duplicate_excluded_default","4","6","true","*56-ko-we OVIS:m OVIS:f peOVIS:m"
"2132","duplicate_excluded_default","4","8","true","de-a-ta *56-ko-we OVIS:m peOVIS:m"
"2133","duplicate_excluded_default","4","8","true","de-a-ta *56-ko-we OVIS:m peOVIS:m"
"2134","duplicate_excluded_default","3","5","true","su-se ra-to OVIS:m"
"2135","duplicate_excluded_default","3","5","true","su-se ra-to OVIS:m"
"2136","duplicate_excluded_default","4","10","false","su-se ra-to pe-ri-qo-te-jo OVIS:m"
"2137","duplicate_excluded_default","3","7","true","wi-ra-ne ku-ta-to OVIS:m"
"2138","duplicate_excluded_default","3","7","true","wi-ra-ne ku-ta-to OVIS:m"
"2139","duplicate_excluded_default","3","6","true","po-ka-ro pu-so OVIS:m"
"2140","duplicate_excluded_default","3","6","true","po-ka-ro pu-so OVIS:m"
"2141","duplicate_excluded_default","3","6","true","po-ka-ro pu-so OVIS:m"
"2142","duplicate_excluded_default","3","6","true","po-ka-ro pu-so OVIS:m"
"2143","duplicate_excluded_default","2","5","true","ta-so su-ri-mo"
"2144","duplicate_excluded_default","5","10","false","ka-ta-wo da-mi-ni-jo OVIS:m LANA oLANA"
"2145","duplicate_excluded_default","5","10","false","ka-ta-wo da-mi-ni-jo OVIS:m LANA oLANA"
"2146","duplicate_excluded_default","5","10","false","ka-ta-wo da-mi-ni-jo OVIS:m LANA oLANA"
"2147","duplicate_excluded_default","5","10","false","ka-ta-wo da-mi-ni-jo OVIS:m LANA oLANA"
"2148","duplicate_excluded_default","3","8","true","a-nu-mo ki-ri-jo-te OVIS:m"
"2149","duplicate_excluded_default","3","8","true","a-nu-mo ki-ri-jo-te OVIS:m"
"2150","duplicate_excluded_default","3","8","true","a-nu-mo ki-ri-jo-te OVIS:m"
"2151","duplicate_excluded_default","3","8","true","a-nu-mo ki-ri-jo-te OVIS:m"
"2152","duplicate_excluded_default","3","8","true","a3-ke-wa-ta ri-jo-no OVIS:m"
"2153","duplicate_excluded_default","3","8","true","a3-ke-wa-ta ri-jo-no OVIS:m"
"2154","duplicate_excluded_default","5","7","true","ku-jo ra-to OVIS:m OVIS:f peOVIS:m"
"2155","duplicate_excluded_default","5","7","true","ku-jo ra-to OVIS:m OVIS:f peOVIS:m"
"2156","duplicate_excluded_default","6","12","false","ku-jo ra-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m"
"2157","duplicate_excluded_default","4","7","true","o-na-ja ra-to OVIS:m OVIS:f"
"2158","duplicate_excluded_default","4","7","true","o-na-ja ra-to OVIS:m OVIS:f"
"2159","duplicate_excluded_default","5","12","false","o-na-ja ra-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"2160","duplicate_excluded_default","3","8","true","ra-su-to ki-ri-jo-te OVIS:m"
"2161","duplicate_excluded_default","3","8","true","ra-su-to ki-ri-jo-te OVIS:m"
"2162","duplicate_excluded_default","3","8","true","ra-su-to ki-ri-jo-te OVIS:m"
"2163","duplicate_excluded_default","3","8","true","ra-su-to ki-ri-jo-te OVIS:m"
"2164","duplicate_excluded_default","3","7","true","ku-i-so ri-jo-no OVIS:m"
"2165","duplicate_excluded_default","3","7","true","ku-i-so ri-jo-no OVIS:m"
"2166","duplicate_excluded_default","3","7","true","pi-ki-nu-wo ra-to OVIS:m"
"2167","duplicate_excluded_default","3","7","true","pi-ki-nu-wo ra-to OVIS:m"
